Path,Line,Tag,Text,ContextBefore,ContextAfter
spec\PARITY-UNI-DRIVERS.md,337,TODO,| **Security Headers** | ❌ TODO | Standard headers | HTTP security |,| **CORS Headers** | ❌ TODO | Proper CORS setup | Browser security |,
spec\PARITY-UNI-DRIVERS.md,343,TODO,| **Non-root User** | ❌ TODO | Run as non-root | Privilege escalation |,|-------------|--------|----------------|-------|,| **Minimal Base** | ❌ TODO | Distroless/Alpine | Attack surface |
spec\PARITY-UNI-DRIVERS.md,344,TODO,| **Minimal Base** | ❌ TODO | Distroless/Alpine | Attack surface |,| **Non-root User** | ❌ TODO | Run as non-root | Privilege escalation |,| **Vulnerability Scan** | ❌ TODO | Container scanning | CVE detection |
spec\PARITY-UNI-DRIVERS.md,345,TODO,| **Vulnerability Scan** | ❌ TODO | Container scanning | CVE detection |,| **Minimal Base** | ❌ TODO | Distroless/Alpine | Attack surface |,| **Secret Management** | ❌ TODO | External secrets | No hardcoded secrets |
spec\PARITY-UNI-DRIVERS.md,346,TODO,| **Secret Management** | ❌ TODO | External secrets | No hardcoded secrets |,| **Vulnerability Scan** | ❌ TODO | Container scanning | CVE detection |,
tools\todoscan\main.go,18,TODO,// TodoItem represents a single TODO/FIXME/etc finding,,type TodoItem struct {
tools\todoscan\main.go,18,FIXME,// TodoItem represents a single TODO/FIXME/etc finding,,type TodoItem struct {
tools\todoscan\main.go,47,TODO,// TODO patterns to search for (case-insensitive),var (,todoPatterns = []string{
tools\todoscan\main.go,49,TODO,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,FIXME,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,XXX,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,HACK,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,STUB,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,TBA,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,TBD,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,NOTIMPLEMENTED,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,49,NOTIMPLEMENTED,"`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,",todoPatterns = []string{,"`(?i)PANIC\s*\(\s*[""']TODO`,"
tools\todoscan\main.go,50,TODO,"`(?i)PANIC\s*\(\s*[""']TODO`,","`(?i)\b(TODO|FIXME|XXX|HACK|STUB|TBA|TBD|NOTIMPL|NOTIMPLEMENTED)\b`,","`(?i)@deprecated`,"
tools\todoscan\main.go,51,DEPRECATED,"`(?i)@deprecated`,","`(?i)PANIC\s*\(\s*[""']TODO`,","`(?i)\bDEPRECATE\b`,"
tools\todoscan\main.go,166,TODO,// Scan file for TODO items,,"fileItems, err := scanFile(path)"
tools\todoscan\main.go,275,TODO,"if strings.Contains(match, ""TODO"") {",,"return ""TODO"""
tools\todoscan\main.go,276,TODO,"return ""TODO""","if strings.Contains(match, ""TODO"") {",}
tools\todoscan\main.go,278,FIXME,"if strings.Contains(match, ""FIXME"") {",},"return ""FIXME"""
tools\todoscan\main.go,279,FIXME,"return ""FIXME""","if strings.Contains(match, ""FIXME"") {",}
tools\todoscan\main.go,281,XXX,"if strings.Contains(match, ""XXX"") {",},"return ""XXX"""
tools\todoscan\main.go,282,XXX,"return ""XXX""","if strings.Contains(match, ""XXX"") {",}
tools\todoscan\main.go,284,HACK,"if strings.Contains(match, ""HACK"") {",},"return ""HACK"""
tools\todoscan\main.go,285,HACK,"return ""HACK""","if strings.Contains(match, ""HACK"") {",}
tools\todoscan\main.go,287,STUB,"if strings.Contains(match, ""STUB"") {",},"return ""STUB"""
tools\todoscan\main.go,288,STUB,"return ""STUB""","if strings.Contains(match, ""STUB"") {",}
tools\todoscan\main.go,290,TBA,"if strings.Contains(match, ""TBA"") {",},"return ""TBA"""
tools\todoscan\main.go,291,TBA,"return ""TBA""","if strings.Contains(match, ""TBA"") {",}
tools\todoscan\main.go,293,TBD,"if strings.Contains(match, ""TBD"") {",},"return ""TBD"""
tools\todoscan\main.go,294,TBD,"return ""TBD""","if strings.Contains(match, ""TBD"") {",}
tools\todoscan\main.go,296,NOTIMPLEMENTED,"if strings.Contains(match, ""NOTIMPL"") {",},"return ""NOTIMPLEMENTED"""
tools\todoscan\main.go,297,NOTIMPLEMENTED,"return ""NOTIMPLEMENTED""","if strings.Contains(match, ""NOTIMPL"") {",}
tools\todoscan\main.go,300,TODO,"return ""PANIC-TODO""","if strings.Contains(match, ""PANIC"") {",}
tools\todoscan\main.go,305,DEPRECATED,"if strings.Contains(match, ""DEPRECATE"") {",},"return ""DEPRECATED"""
tools\todoscan\main.go,346,TODO,"file, err := os.Create(""reports/todo-report.json"")",func generateJSONReport(report TodoReport) error {,if err != nil {
tools\todoscan\main.go,358,TODO,"file, err := os.Create(""reports/todo-report.md"")",func generateMarkdownReport(report TodoReport) error {,if err != nil {
tools\todoscan\main.go,364,TODO,"fmt.Fprintf(file, ""# TODO Scan Report\n\n"")",,"fmt.Fprintf(file, ""**Generated:** %s\n"", report.GeneratedAt.Format(time.RFC3339))"
tools\todoscan\main.go,478,TODO,"file, err := os.Create(""reports/todo-report.csv"")",func generateCSVReport(report TodoReport) error {,if err != nil {
